dataset,row_number,field,defect_class,original_value
Works Sanctioned.csv,5508,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5509,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5510,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5511,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5512,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5513,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5514,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5515,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5516,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5517,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5518,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5519,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5520,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5521,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5522,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5523,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5524,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5525,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,5526,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,6932,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,8448,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,8449,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,8450,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,8451,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,8452,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,12205,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,17217,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,18065,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,20429,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,21558,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,21559,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,21560,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,21563,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,21564,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,25830,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,25831,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,27514,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,28195,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,30177,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,30353,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,30354,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,30441,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31597,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31598,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31599,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31600,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31601,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31602,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31603,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31604,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31605,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31606,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31607,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31608,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31609,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31610,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31611,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31612,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31613,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31614,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31615,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31616,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31617,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,31635,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,34499,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,34647,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,34648,Work description,MISSING_OR_BLANK,
Works Sanctioned.csv,37002,Work description,MISSING_OR_BLANK, 
Works Sanctioned.csv,37002,Recommended date,MISSING_OR_BLANK, 
Works Sanctioned.csv,37002,Sanction Date,MISSING_OR_BLANK, 
Works Sanctioned.csv,37002,Sanction Amount ( ₹ ),MISSING_OR_BLANK, 
Works_Recommended.csv,24727,Work category,MISSING_OR_BLANK,
Works_Recommended.csv,24728,Work category,MISSING_OR_BLANK,
Works_Recommended.csv,24729,Work category,MISSING_OR_BLANK,
Works_Recommended.csv,24733,Work category,MISSING_OR_BLANK,
Works_Recommended.csv,24860,Work category,MISSING_OR_BLANK,
Works_Recommended.csv,24964,Work category,MISSING_OR_BLANK, 
Works_Recommended.csv,24964,WORK,MISSING_OR_BLANK, 
Works_Recommended.csv,24964,State,MISSING_OR_BLANK, 
Works_Recommended.csv,24964,IDA,MISSING_OR_BLANK, 
Works_Recommended.csv,24964,Hon'ble Members of Parliament,MISSING_OR_BLANK, 
Works_Recommended.csv,24964,Elected/Nominated,MISSING_OR_BLANK, 
Works_Recommended.csv,4191,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,4204,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,5626,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,6029,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,8587,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,8600,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,9132,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,9133,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,9134,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,9137,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,14564,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,16585,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,17956,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,21751,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,21932,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,21933,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,22048,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,22055,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,22855,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,23126,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,24357,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,24849,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,24959,Work description,MISSING_OR_BLANK,
Works_Recommended.csv,24964,Work description,MISSING_OR_BLANK, 
Works_Recommended.csv,24964,Recommended date,MISSING_OR_BLANK, 
Works_Recommended.csv,24964,RECOMMENDED AMOUNT   ( ₹ ),MISSING_OR_BLANK, 
Works_Recommended.csv,139,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,140,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,141,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,154,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,155,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,158,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,179,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,534,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,741,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,804,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,805,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,806,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,808,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,812,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,814,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,821,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,822,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,825,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,828,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,834,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,835,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,841,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,848,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,850,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,851,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,860,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,897,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,905,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,946,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,1802,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2099,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2207,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2420,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2422,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2577,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2578,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2579,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2580,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2584,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2615,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2645,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2646,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2649,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2658,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2659,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2660,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2697,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2764,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2965,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,2967,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,3040,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,3505,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,3842,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,3942,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,3997,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4006,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4008,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4013,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4029,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4073,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4085,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4155,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4156,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4187,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4253,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4354,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4368,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4388,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4418,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4457,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4651,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4652,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4653,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4673,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,4798,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5056,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5107,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5133,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5134,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5213,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5275,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5320,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5400,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5418,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5486,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5492,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5533,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5592,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5610,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5642,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5645,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5646,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5837,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5847,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5855,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5856,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5857,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5900,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5901,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,5930,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6006,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6028,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6055,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6058,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6101,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6187,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6223,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6229,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6231,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6232,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6280,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6281,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6282,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6283,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6284,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6285,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6287,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6295,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6296,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6335,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6379,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6443,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6461,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6463,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6464,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6466,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6469,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6539,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6557,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6561,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6570,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6589,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6614,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6620,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6715,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6738,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6739,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6741,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6755,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6834,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6865,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6866,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6971,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,6997,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7019,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7041,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7059,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7300,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7308,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7309,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7415,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7446,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7449,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7455,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7614,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7775,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7784,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7850,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7855,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7906,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7991,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,7998,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8017,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8222,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8228,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8313,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8326,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8333,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8350,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8377,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8394,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8417,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8418,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8419,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8420,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8479,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8482,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8500,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8501,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8562,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8567,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8605,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8606,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8618,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8631,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8703,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8709,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8716,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8718,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8846,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8861,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8950,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8980,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,8991,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9017,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9018,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9023,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9024,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9040,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9041,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9054,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9055,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9075,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9083,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9100,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9104,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9122,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9123,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9124,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9130,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9131,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9132,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9133,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9134,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9135,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9136,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9137,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9141,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9143,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9181,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9187,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9189,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9201,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9208,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9209,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9211,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9212,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9213,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9223,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9231,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9316,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9323,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9329,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9330,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9331,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9333,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9347,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9349,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9350,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9357,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9363,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,9366,Sanction Date,MISSING_OR_BLANK,
